pair_key,contact_experiment,no_contact_experiment,pair_index,contact_frame,no_contact_frame,contact_progress,no_contact_progress,mean_progress,progress_difference,pose_position_difference_mm,pose_rotation_difference_deg,pose_length_difference_mm,full_matrix_relative_change,source_matrix_relative_change,dL_column_relative_change,channel_index,channel,common_input_scale,input_scale_relative_mismatch,gain_contact,gain_no_contact,scaled_authority_contact_m,scaled_authority_no_contact_m,gain_ratio_contact_to_no_contact,relative_gain_difference,direction_difference_deg,column_relative_change,command_contact,command_no_contact,contribution_contact_m,contribution_no_contact_m,contribution_ratio_contact_to_no_contact
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,0,vx,0.5,0.0,0.0005146486189757469,0.0005135401858728054,0.00025732430948787344,0.0002567700929364027,1.0021584155114514,0.0021584155114514453,0.021898779110059524,0.0021920661701954327,1.8808045419792043e-05,7.336280887491518e-06,9.679534600929096e-09,3.7674750505775036e-09,2.5692365499395553
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,1,vy,0.5,0.0,1.2066247680772963e-05,1.1908953694742946e-05,6.033123840386482e-06,5.954476847371473e-06,1.0132080441373663,0.013208044137366386,0.0965673021842339,0.013316552863380354,4.928260417685281e-05,2.9916029689410703e-05,5.946561083514021e-10,3.5626861230174727e-10,1.6691229252824238
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,2,vz,1.0,,3.7691129246935476e-05,3.718611638005167e-05,3.7691129246935476e-05,3.718611638005167e-05,1.0135806832238796,0.01358068322387964,0.014034017361145425,0.013582921891741477,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,3,wx,1.0,,6.628847356175259e-14,6.61724870886887e-14,6.628847356175259e-14,6.61724870886887e-14,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,4,wy,0.5,0.0,6.873885034381903e-05,6.858953577188457e-05,3.4369425171909516e-05,3.4294767885942285e-05,1.0021769293268152,0.002176929326815279,0.021036639638322533,0.0022077409744074325,-4.538432019009361e-06,-2.22289280738417e-06,3.1196659935028097e-10,1.5246718572914142e-10,2.046122894302587
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,5,wz,5.235987755982988,0.0,3.41545015387089e-05,3.4094683515533645e-05,0.0001788325518683819,0.00017851934543144918,1.0017544677646883,0.0017544677646882997,0.028747548248490837,0.0018249222449790534,0.0001412886859446629,8.727264638922928e-05,4.825644641499148e-09,2.9755332582038526e-09,1.6217747283430113
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,5,5,5,0.01858585858585937,0.01858585858585937,0.01858585858585937,0.0,0.042505453326250636,0.0009784454584740225,0.011952103907766909,0.003650384597685697,0.001692336800222363,0.004368976154387263,6,dL,0.5,0.0,0.010021207898269258,0.010021013450879555,0.005010603949134629,0.005010506725439777,1.0000194039645447,1.9403964544781435e-05,0.031898437983134825,0.000557076203505867,0.011028867999082603,0.011352615081618375,0.00011052257910137565,0.00011376470843555583,0.9715014490981908
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,0,vx,0.5,0.0,0.0006936350537648845,0.0006954237897634347,0.00034681752688244227,0.00034771189488171734,0.9974278475587403,-0.0025721524412597916,0.008003624812568848,0.002575933069027768,-6.123587705893053e-05,-5.420017387124444e-05,4.247535087611114e-08,3.76920903193779e-08,1.126903562954536
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,1,vy,0.5,0.0,1.98657392602088e-05,1.9837076496695358e-05,9.9328696301044e-06,9.918538248347679e-06,1.0014449086546708,0.0014449086546708778,0.02054070706323088,0.0014887817515750674,-0.0001043752916206741,-9.158454028238689e-05,2.073492328544568e-09,1.8167695314963862e-09,1.1413072999065168
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,2,vz,1.0,,6.0750843483487035e-05,6.062439244513948e-05,6.0750843483487035e-05,6.062439244513948e-05,1.0020858112262647,0.0020858112262647534,0.011112047798031238,0.002094827046720567,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,3,wx,1.0,,8.946340582938262e-14,8.93749459506913e-14,8.946340582938262e-14,8.93749459506913e-14,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,4,wy,0.5,0.0,9.268109321402054e-05,9.29184907805853e-05,4.634054660701027e-05,4.645924539029265e-05,0.9974450987680661,-0.0025549012319339096,0.009314967350507615,0.0025600554697006697,1.167295876828631e-05,1.0306961769127613e-05,1.081862579686962e-09,9.577073321205293e-10,1.1296379837580772
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,5,wz,5.235987755982988,0.0,4.607662035441318e-05,4.620745345062238e-05,0.00024125662001278395,0.00024194166050261264,0.9971685715952945,-0.0028314284047055056,0.006300846099729977,0.002833557142914653,-0.00024221011097621872,-0.00021350225326063506,1.1160223329451515e-08,9.865395429143783e-09,1.131249467860419
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,6,6,6,0.01939393939394013,0.01939393939394013,0.01939393939394013,0.0,0.04408706965611252,0.0007008561246836362,0.020422604345808615,0.0008769944490908151,0.0013483808475250351,0.00042721774248467826,6,dL,0.5,0.0,0.010038563234500999,0.010038649557439643,0.005019281617250499,0.005019324778719822,0.9999914009411176,-8.599058882420898e-06,0.0012461621179172349,2.338774355655604e-05,0.004879007856859715,0.004648488872225021,4.897822889271344e-05,4.6664550759924814e-05,1.049581065179258
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,0,vx,0.5,0.0,0.0006463446720344271,0.0006459998950954681,0.00032317233601721355,0.00032299994754773404,1.0005337105184948,0.0005337105184948466,0.02087657853366711,0.0006462814008703296,2.2959702284702222e-05,2.7678234799278936e-05,1.4839881243213946e-08,1.7880136776761925e-08,0.8299646377705973
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,1,vy,0.5,0.0,1.9911322300320868e-05,1.9760389174995728e-05,9.955661150160434e-06,9.880194587497864e-06,1.0076381656245985,0.0076381656245985,0.02386459722725325,0.00764960029185716,8.089340857848601e-05,9.230361483438525e-05,1.6106947301777761e-09,1.8239553513863617e-09,0.8830779377102135
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,2,vz,1.0,,6.0525321908023025e-05,6.005269308909735e-05,6.0525321908023025e-05,6.005269308909735e-05,1.0078702351986855,0.007870235198685523,0.027254520647220518,0.007884710230918818,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,3,wx,1.0,,8.368481575216379e-14,8.334422243470137e-14,8.368481575216379e-14,8.334422243470137e-14,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,4,wy,0.5,0.0,8.637769872921692e-05,8.632910319625736e-05,4.318884936460846e-05,4.316455159812868e-05,1.0005629102024736,0.0005629102024734766,0.021897033539902414,0.0006804469825494121,-5.566924973524519e-06,-6.561746443525797e-06,4.808581682112548e-10,5.664696858708132e-10,0.8488683158253191
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,5,wz,5.235987755982988,0.0,4.279678165220318e-05,4.2789032938263404e-05,0.00022408342472641322,0.00022404285255509996,1.0001810911209643,0.00018109112096440172,0.004912827891047752,0.00020036849609831266,0.00017403199751707136,0.00020010205505376324,7.448009398234868e-09,8.562173424709673e-09,0.869873690801517
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,7,7,7,0.020202020078144416,0.020202020078144416,0.020202020078144416,0.0,0.04308835884020582,0.000845301449469326,0.0026292941176370155,0.0022977852845285926,0.000963806470018938,0.0027408460684769866,6,dL,0.5,0.0,0.01003560474237268,0.010035437422279478,0.00501780237118634,0.005017718711139739,1.0000166729247726,1.667292477267106e-05,0.024747190866178596,0.00043224523919075693,0.00771728610894356,0.007800091870681002,7.744763307316081e-05,7.827733385625007e-05,0.9894004976636923
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,0,vx,0.5,0.0,0.0007555115455703207,0.000756366001528509,0.00037775577278516037,0.0003781830007642545,0.9988703141647541,-0.0011296858352458647,0.01896999978752748,0.001177151708862247,0.0026498253650732587,0.0026069217553819466,2.001973657057937e-06,1.971786984415925e-06,1.015309297038977
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,1,vy,0.5,0.0,2.602647934298618e-05,2.5923409548272027e-05,1.301323967149309e-05,1.2961704774136014e-05,1.0039759351300694,0.003975935130069442,0.0028695821244965913,0.003976251815983527,0.006355175676327312,0.006345639930266889,1.6540284846098103e-07,1.6450062275817692e-07,1.0054846339647627
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,2,vz,1.0,,7.78695219661958e-05,7.753052602489702e-05,7.78695219661958e-05,7.753052602489702e-05,1.004372418951342,0.004372418951342176,0.021309079338174254,0.004388276654689742,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,3,wx,1.0,,9.735808914185141e-14,9.722714351425665e-14,9.735808914185141e-14,9.722714351425665e-14,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,4,wy,0.5,0.0,0.00010099424571563876,0.00010110561061972124,5.049712285781938e-05,5.055280530986062e-05,0.9988985289401856,-0.0011014710598143524,0.019923797405536854,0.0011550002320067435,-0.0005302575813146766,-0.0005246645948626045,5.355296445987475e-08,5.3046534234132283e-08,1.0095469050533485
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,5,wz,5.235987755982988,0.0,5.003703979079264e-05,5.0111201513871855e-05,0.00026199332769022383,0.0002623816375642292,0.9985200569765088,-0.0014799430234912027,0.005821682602903893,0.0014834217752912747,0.012224475951889002,0.012272836193313874,6.116765896262576e-07,6.150065676298914e-07,0.9945854594423814
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,8,8,8,0.021010069885121038,0.021010069885121038,0.021010069885121038,0.0,0.04237229642549298,0.0009824749922148972,0.005651282056103046,0.0011482463789113328,0.0009549289285183822,0.001236339476092963,6,dL,0.5,0.0,0.0100486423312402,0.010048596426521412,0.0050243211656201,0.005024298213260706,1.0000045682717107,4.568271710781098e-06,0.01318518825900779,0.00023017081097909993,0.004267477290938755,0.004243215865038706,4.288235295333343e-05,4.263836377838691e-05,1.005722292164274
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,9,9,9,0.02141407059843531,0.02141407059843531,0.02141407059843531,0.0,0.04676731879210041,0.0012559669077195717,0.003225139466080107,0.0014932645973175702,0.0007301531598391182,0.0017629303129854433,0,vx,0.5,0.0,0.000848482184411669,0.0008487317489883213,0.0004242410922058345,0.00042436587449416063,0.9997059558842358,-0.0002940441157641894,0.013346071449259573,0.00037510494301532335,0.003824790447322052,0.003850778897144736,3.245266553660699e-06,3.2682783083409708e-06,0.9929590590184614
