experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,applied_stage,progress,lin_nl_error_m,tracking_linear_error_m,tracking_nonlinear_error_m,applied_linear_error_m,applied_nonlinear_error_m,applied_tracking_error_m,B_drift_relative,B_change_from_stage0_relative
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,5,6,True,0.03353483356604722,3.941424151936801e-05,5.266422816660004e-05,5.646564188882381e-05,3.941424151936801e-05,0.0,5.646564188882381e-05,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,6,7,True,0.03353483356604722,7.846747231162306e-05,0.0001163885380344912,0.00011245661656561881,7.846747231162306e-05,0.0,0.00011245661656561881,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,7,8,True,0.03353483356604722,0.0001276908764846712,0.00014120657224648135,0.00015174432452972242,0.0001276908764846712,0.0,0.00015174432452972242,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,8,9,True,0.03353483356604722,0.00018513580553333509,0.0001582301209935297,0.0001971753393060794,0.00018513580553333509,0.0,0.0001971753393060794,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,9,10,True,0.03353483356604722,0.000240583317947028,0.00016900683665022892,0.00024350982148324833,0.000240583317947028,0.0,0.00024350982148324833,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,10,11,False,0.03353483356604722,0.0002759910696165846,0.0001830708037860354,0.00027675461915169984,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,11,12,False,0.03353483356604722,0.000264662710381193,0.00021045420497156056,0.0002775744838880393,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,12,13,False,0.03353483356604722,0.00021799266470085775,0.00025467112379193595,0.0002711768532173288,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,13,14,False,0.03353483356604722,0.00017037556439678398,0.00034813413180378457,0.00032534272078195366,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,14,15,False,0.03353483356604722,0.00015675740302348705,0.0005434920760059192,0.0005018002412985948,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,0,1,True,0.03474695477816845,2.605429807452015e-06,0.0021872904886007264,0.002186293573950007,2.605429807452015e-06,0.0,0.002186293573950007,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,1,2,True,0.03474695477816845,6.51914328976264e-05,0.0016658642299281045,0.0016865368500045457,6.51914328976264e-05,0.0,0.0016865368500045457,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,2,3,True,0.03474695477816845,0.0001703630474376194,0.0011507726487283445,0.0012114564273724236,0.0001703630474376194,0.0,0.0012114564273724236,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,3,4,True,0.03474695477816845,0.0002622981667626023,0.0006379071289905748,0.0007546753113491468,0.0002622981667626023,0.0,0.0007546753113491468,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,4,5,True,0.03474695477816845,0.00030782785298256,0.00013069310422294788,0.00036907226556927975,0.00030782785298256,0.0,0.00036907226556927975,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,5,6,True,0.03474695477816845,0.00034860314550842303,0.0003023754755616201,0.0003959787548366396,0.00034860314550842303,0.0,0.0003959787548366396,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,6,7,True,0.03474695477816845,0.0004170495520295821,0.00035899328709974003,0.00046372266784372256,0.0004170495520295821,0.0,0.00046372266784372256,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,7,8,True,0.03474695477816845,0.00047026147930292317,0.0003794134886822405,0.0005086869311601011,0.00047026147930292317,0.0,0.0005086869311601011,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,8,9,True,0.03474695477816845,0.00046870362572686903,0.0003971213504928335,0.0005149810092104456,0.00046870362572686903,0.0,0.0005149810092104456,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,9,10,True,0.03474695477816845,0.00040397086943608944,0.0004028355640270099,0.00047643567168293186,0.00040397086943608944,0.0,0.00047643567168293186,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,10,11,False,0.03474695477816845,0.00032612116904418475,0.0004228794498893199,0.0004466199332300061,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,11,12,False,0.03474695477816845,0.00024248507209739342,0.00043472719451891805,0.00042502957980936014,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,12,13,False,0.03474695477816845,0.00017133837061422024,0.0004742024656977441,0.0004464059110351174,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,13,14,False,0.03474695477816845,0.00010824546663864475,0.0005312207763653821,0.000501128007421606,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,14,15,False,0.03474695477816845,7.298722108736341e-05,0.0002384752324722246,0.00021007599648367338,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,0,1,True,0.035555035586249346,4.4897569253069095e-05,0.002397714869576236,0.0023811670459130065,4.4897569253069095e-05,0.0,0.0023811670459130065,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,1,2,True,0.035555035586249346,0.0001456307804576884,0.0018704844951201594,0.0018270249872215582,0.0001456307804576884,0.0,0.0018270249872215582,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,2,3,True,0.035555035586249346,0.0002376772889935277,0.0013593274898141634,0.001303440417407,0.0002376772889935277,0.0,0.001303440417407,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,3,4,True,0.035555035586249346,0.00031918621450355603,0.0008554814150885873,0.0008112772414646662,0.00031918621450355603,0.0,0.0008112772414646662,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,4,5,True,0.035555035586249346,0.0003887172981231676,0.00039818527311344257,0.00043838364471368514,0.0003887172981231676,0.0,0.00043838364471368514,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,5,6,True,0.035555035586249346,0.0004000175405588597,0.00013777965381790548,0.00036455002665745505,0.0004000175405588597,0.0,0.00036455002665745505,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,6,7,True,0.035555035586249346,0.00039559150522116914,5.967942150677166e-05,0.0004105875134386285,0.00039559150522116914,0.0,0.0004105875134386285,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,7,8,True,0.035555035586249346,0.0003949148263848723,0.00019751594894311497,0.0004893164504996339,0.0003949148263848723,0.0,0.0004893164504996339,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,8,9,True,0.035555035586249346,0.0004113907198532842,0.0003006241243560055,0.0005759349432198664,0.0004113907198532842,0.0,0.0005759349432198664,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,9,10,True,0.035555035586249346,0.0004507450645268259,0.0003832791330070845,0.0006709095862183426,0.0004507450645268259,0.0,0.0006709095862183426,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,10,11,False,0.035555035586249346,0.0005159239377553303,0.00045246812365545895,0.0007775577472822864,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,11,12,False,0.035555035586249346,0.0006023429889006746,0.0004983483718785139,0.0008838263513501642,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,12,13,False,0.035555035586249346,0.0006939828446778345,0.00016906459940558343,0.000762074037398455,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,13,14,False,0.035555035586249346,0.0007889803155574037,0.00014333946434202306,0.000758871441828849,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,14,15,False,0.035555035586249346,0.0008726088826839216,0.00045064703046020086,0.000855868569567414,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,0,1,True,0.03676715679837057,5.221053337234101e-05,0.0019136178131862942,0.0019003876752946526,5.221053337234101e-05,0.0,0.0019003876752946526,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,1,2,True,0.03676715679837057,5.612703756098116e-05,0.0014223913265599792,0.0014067098450418602,5.612703756098116e-05,0.0,0.0014067098450418602,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,2,3,True,0.03676715679837057,5.0116937876024035e-05,0.0009198960555482014,0.0009060208466825063,5.0116937876024035e-05,0.0,0.0009060208466825063,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,3,4,True,0.03676715679837057,4.73275628337676e-05,0.000415846446499907,0.0004041325014083289,4.73275628337676e-05,0.0,0.0004041325014083289,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,4,5,True,0.03676715679837057,5.1765844324897795e-05,8.68988697188216e-05,0.00010776063650312283,5.1765844324897795e-05,0.0,0.00010776063650312283,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,5,6,True,0.03676715679837057,9.463695078550398e-05,0.0002959756566848741,0.0003344831489285794,9.463695078550398e-05,0.0,0.0003344831489285794,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,6,7,True,0.03676715679837057,0.0001620965540863668,0.00038568504916964874,0.0004601589819948109,0.0001620965540863668,0.0,0.0004601589819948109,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,7,8,True,0.03676715679837057,0.00024030736496845215,0.00045053550919680387,0.0005712409609723274,0.00024030736496845215,0.0,0.0005712409609723274,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,8,9,True,0.03676715679837057,0.00031561465164093135,0.0005295751631377233,0.0006957590206301969,0.00031561465164093135,0.0,0.0006957590206301969,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,9,10,True,0.03676715679837057,0.0003776272529834091,0.0002520493399708277,0.0005248518852595395,0.0003776272529834091,0.0,0.0005248518852595395,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,10,11,False,0.03676715679837057,0.00042139195913707523,0.00018145088435459644,0.0005156220994498363,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,11,12,False,0.03676715679837057,0.0004542324644584775,0.0001931407190871111,0.0005539084367377433,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,12,13,False,0.03676715679837057,0.0005032163119394658,6.81427489349661e-05,0.0005693146724223689,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,13,14,False,0.03676715679837057,0.000869509048063109,0.00042649728926846684,0.000828423112295385,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,23,14,15,False,0.03676715679837057,0.0009602072592924205,0.0006190115871627437,0.0011921746560561559,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,0,1,True,0.03757523760645137,2.9117314956348717e-05,0.002016631341574577,0.002017113624205957,2.9117314956348717e-05,0.0,0.002017113624205957,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,1,2,True,0.03757523760645137,4.247964054618083e-05,0.0015257430000795607,0.0015269607386941093,4.247964054618083e-05,0.0,0.0015269607386941093,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,2,3,True,0.03757523760645137,6.422133351568453e-05,0.0010250737310235436,0.0010313988246594761,6.422133351568453e-05,0.0,0.0010313988246594761,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,3,4,True,0.03757523760645137,9.735509402977395e-05,0.0005210557621120591,0.0005359262018016006,9.735509402977395e-05,0.0,0.0005359262018016006,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,4,5,True,0.03757523760645137,0.00010710294010816551,2.3879369487348106e-05,0.0001083271005462611,0.00010710294010816551,0.0,0.0001083271005462611,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,5,6,True,0.03757523760645137,0.00012068887892159472,0.0003175116980231882,0.00035400259459426246,0.00012068887892159472,0.0,0.00035400259459426246,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,6,7,True,0.03757523760645137,0.0001552192367346737,0.0006064960057410133,0.0006610744571435371,0.0001552192367346737,0.0,0.0006610744571435371,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,7,8,True,0.03757523760645137,0.00018506016591006256,0.00029546933163987645,0.00043230684790638413,0.00018506016591006256,0.0,0.00043230684790638413,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,8,9,True,0.03757523760645137,0.0007058724339317273,0.0003106125517109174,0.0006374986675021239,0.0007058724339317273,0.0,0.0006374986675021239,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,9,10,True,0.03757523760645137,0.0010281183451964094,0.00034568666844671914,0.0010751182512800867,0.0010281183451964094,0.0,0.0010751182512800867,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,10,11,False,0.03757523760645137,0.0013665787395270412,0.0003210301431244231,0.0015322476418878868,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,11,12,False,0.03757523760645137,0.001794385646278044,0.00031039710149267057,0.0020131298316417917,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,12,13,False,0.03757523760645137,0.0022662927282711682,0.00030438874999704163,0.0025146069740233814,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,13,14,False,0.03757523760645137,0.0026412302486141614,0.0003057713186935544,0.0029086726242500316,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,24,14,15,False,0.03757523760645137,0.0027299914376948324,0.0004481059932109844,0.0029735229975419615,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,0,1,True,0.013737373737374261,6.153442567267408e-08,0.0003369763366538567,0.0003369757730309197,6.153442567267408e-08,0.0,0.0003369757730309197,5.491020866401613e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,1,2,True,0.013737373737374261,1.6405811793640932e-07,0.0003417067720407307,0.0003417061809824791,1.6405811793640932e-07,0.0,0.0003417061809824791,0.002483299592529892,0.08369891498121085
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,2,3,True,0.013737373737374261,2.7580008850563417e-07,0.00034564959841727923,0.00034564921649967123,2.7580008850563417e-07,0.0,0.00034564921649967123,0.003775308728926858,0.18310320319047782
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,3,4,True,0.013737373737374261,3.9613886486800364e-07,0.00034965346215479724,0.0003496534905130509,3.9613886486800364e-07,0.0,0.0003496534905130509,0.004136271444048336,0.2876282097301631
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,4,5,True,0.013737373737374261,4.899962936330634e-07,0.0003536076620281106,0.000353607949530219,4.899962936330634e-07,0.0,0.000353607949530219,0.12550545882590944,0.2412558105978397
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,5,6,True,0.013737373737374261,5.716443910531029e-07,0.00035764386929348696,0.0003576443940817326,5.716443910531029e-07,0.0,0.0003576443940817326,0.040684542188737856,0.3432671842600233
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,6,7,True,0.013737373737374261,6.525415686023585e-07,0.00036177906724643694,0.0003617798123218773,6.525415686023585e-07,0.0,0.0003617798123218773,0.03966455599845514,0.4505730453472889
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,7,8,True,0.013737373737374261,6.610474579161197e-07,0.00036579336113123397,0.00036579371299470326,6.610474579161197e-07,0.0,0.00036579371299470326,0.0842102481866097,0.389697438893455
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,8,9,True,0.013737373737374261,7.955487987339124e-07,0.000369910862944525,0.0003699109290987848,7.955487987339124e-07,0.0,0.0003699109290987848,0.08668929118500138,0.4938286284293138
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,9,10,True,0.013737373737374261,1.0675281652641156e-06,0.0003741177880182255,0.0003741173131369467,1.0675281652641156e-06,0.0,0.0003741173131369467,0.0675434057441762,0.6030149542476694
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,10,11,False,0.013737373737374261,1.7555360038167742e-06,0.00037817550344747866,0.00037817624379027684,,,,0.0438607988058033,0.5429348098601929
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,11,12,False,0.013737373737374261,2.7291916627657496e-06,0.0003823374168166759,0.0003823412939830968,,,,0.048585256164301524,0.6478004088495014
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,12,13,False,0.013737373737374261,3.891189908285629e-06,0.00038648385761987097,0.0003864942794267678,,,,0.05400775587822429,0.756300549176649
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,0,13,14,False,0.013737373737374261,5.195642785223707e-06,0.0003910519178005481,0.0003910723206447794,,,,0.05917705272042381,0.8698145010082731
