simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m,flow_e_true_y_m,flow_e_true_z_m,flow_e_hat_y_m,flow_e_hat_z_m,flow_e_true_norm_m,flow_e_hat_norm_m,flow_estimate_error_m,flow_R_local_m,flow_alpha,flow_a_over_R,flow_phase_rad,flow_instantaneous_gain,flow_low_gain_held,flow_wall_contact,flow_quadrupole_residual
644,6.439999999999934,644,6.44,0.03646155362898089,0,riccati_dare,1,1,0.12059208285063505,8.906505891578519e-05,0.9991838365030682,5.723032563128226e-05,0.00010262930447969247,0.10262930447969247,0.08679670261628096,4.97308473556501,1,0.7641327334566412,-0.7194526484300386,-0.10002321247598439,0.7640863313354461,-0.7193611095832904,-0.10002371925263515,-0.8657067430265523,-0.5005511260537328,-0.000636619744676684,-0.9058391618500724,-0.42362085622724954,-0.0008848887220303628,0.5674470963892864,-0.7879690233709405,-0.10432550521591799,0.9981601250363682,-0.0372216742923204,0.025850451025865875,0.04028232778796886,-0.7619859129261543,-0.7609424224538871,-0.00104349047226715,-2.5485516350793955,-2.5500776191493397,0.0015259840699441973,-1.5857272756937837,-1.5822565868547427,-0.003470688839041003,-0.4859381396546641,-0.48700062928755156,0.0010624896328874645,1.5447788962753357,1.5458687478255977,-0.0010898515502619777,-2.2594361686628908,-2.260753820343759,0.0013176516808681704,0.03571554630236682,0.03569621488607426,1.9331416292560355e-05,-0.004482988538125564,-0.003615336391729304,-0.0008676521463962601,0.4,-0.035973753605016257,-0.011110409727153164,-0.02486334387786309,-0.4000000000000003,0.0396735207143301,0.021348660756267,0.0183248599580631,0.4000000000000003,0.005608568801061624,0.0031420086165784857,0.002466560184483138,-0.4,-0.0058994654222763185,-0.0031571373810928326,-0.002742328041183486,0.4,0.008796988420324121,0.003799929507274361,0.00499705891304976,-0.4000000000000001,0.003828650150452556,0.003828650150452556,0.0,0.010580845511104562,nan,-5.519492293064227e-05,0.7640724028843431,-6.033057229815064e-05,nan,-6.990068098633051e-05,-0.7194313030785432,2.1345351495449805e-05,nan,nan,-0.09998839166230523,3.482081367915668e-05,nan,7.285527468595e-05,1.6865168678830356e-05,0.00010597981384776492,5.519492293063999e-05,6.990068098631984e-05,0.00010731334892627434,8.90650589157754e-05,5.2639090883467244e-05,0.003,4.5333653660259285,0.30000000000000004,4.498760679940084,-1180.3948899589698,0,0,0.0010238264554091017
645,6.4499999999999345,645,6.45,0.03649949267302848,0,riccati_dare,1,1,0.12036262499168515,8.682848986911615e-05,0.9991838365030682,5.8058083091849006e-05,9.993184130048071e-05,0.09993184130048072,0.08580915994793181,4.916502708579515,1,0.7640998893703853,-0.7194716388612581,-0.10002323662872892,0.764054823019749,-0.7193849487867032,-0.10004421823781175,-0.8657067430265555,-0.5005511260537272,-0.0006366197446766768,-0.9054160605429558,-0.4245215015054041,-0.00180334979188577,0.5675546184628892,-0.7880890748734675,-0.10450987462114483,0.998157668761601,-0.03725132280427247,0.02586460064366808,0.04030669516694961,-0.7619958581033163,-0.7609787138303776,-0.0010171442729386415,-2.548951372615446,-2.550188990474351,0.0012376178589050824,-1.5852905404866404,-1.582042681998797,-0.00324785848784348,-0.4859220539666535,-0.4869688501161364,0.001046796149482887,1.5447593944522586,1.5458368067162613,-0.0010774122640027084,-2.2593881987786877,-2.2607153913088616,0.0013271925301738818,0.035754884709140816,0.03573502789521535,1.9856813925467343e-05,-0.000994517716202801,-0.0036316421619723743,0.0026371244457695734,0.3488470821922799,-0.03997375360501622,-0.011129195948851152,-0.028844557656165067,-0.4000000000000003,0.04367352071433006,0.02136549394436005,0.02230802676997001,0.4000000000000003,0.0016085688010616644,0.0032058491388762956,-0.0015972803378146313,-0.4,-0.001950182307699908,-0.003223121896472202,0.0012729395887722938,0.39492831145764506,0.004796988420324162,0.0038762211896399496,0.0009207672306842125,-0.4,0.003933840677399535,0.003933840677399535,0.0,0.010519052694697998,nan,-1.7853229727588813e-05,0.7640312585882096,-6.863078217567153e-05,nan,-8.497322426061721e-05,-0.7194380886760943,3.355018516382202e-05,nan,nan,-0.10002954956595307,-6.312937224153825e-06,nan,7.665280401242555e-05,-5.103729688141999e-07,0.00010247245165961596,1.7853229727593834e-05,8.497322426065249e-05,0.0001024737226302413,8.68284898691517e-05,2.5366215002482303e-05,0.003,4.5333653660259285,0.30000000000000004,4.574158903626241,-1199.9869392921337,0,0,0.0004045403164801586
646,6.459999999999934,646,6.46,0.03653832958857789,0,riccati_dare,1,1,0.11964725004509091,0.00010800458585914741,0.9991838365030682,5.8982372179641265e-05,0.00010152147144509381,0.10152147144509381,0.08473949545155572,4.855215447442179,1,0.7640662679907158,-0.7194910787230687,-0.10002326135307618,0.7640231115219004,-0.7194100711450038,-0.10006664223204165,-0.8657067430265587,-0.5005511260537215,-0.0006366197446766696,-0.9049508995169562,-0.4255067295118785,-0.0028093777882707135,0.5676594139706285,-0.7882329174647473,-0.10471102295836916,0.9981541592687124,-0.03728991640005791,0.025882730726861838,0.04034626029221722,-0.7620229908543411,-0.7610147578851171,-0.0010082329692240322,-2.549391110151496,-2.5502994397516643,0.0009083296001684005,-1.5848138052794971,-1.581830736095601,-0.0029830691838961254,-0.48587958056601055,-0.4869367289067178,0.001057148340707248,1.54472319881713,1.545804510470898,-0.0010813116537680134,-2.2593405560319417,-2.2606765563412807,0.0013360003093390027,0.035794981976053915,0.03577474760982759,2.023436622632796e-05,-0.0027132751024816874,-0.0035721828345140726,0.0008589077320323851,-0.1718757386278904,-0.04397375360501618,-0.010961243087924948,-0.03301251051709123,-0.4000000000000003,0.04767352071433002,0.021025792679290434,0.02664772803503959,0.4000000000000003,0.004247340064294287,0.0032166089933403186,0.0010307310709539688,0.263877126323265,-0.003619563512865808,-0.0032334869215850538,-0.00038607659128075435,-0.1669381205165917,0.004764274674592537,0.0038887864236663884,0.0008754882509261486,-0.003271374573162541,0.004009726691309737,0.004009726691309737,0.0,0.007588601391020259,nan,3.990828539465284e-06,0.7639865611787373,-7.970681197844165e-05,nan,-0.00010793082902569838,-0.7194405199663269,5.0558756741869715e-05,nan,nan,-0.10005368619674374,-3.0424843667553603e-05,nan,9.917174431885971e-05,-2.0984392316253185e-05,9.76062144328461e-05,-3.990828539464865e-06,0.00010793082902569804,9.98364553497026e-05,0.00010800458585914706,1.9884136298232904e-05,0.003,4.5333653660259285,0.30000000000000004,4.649557127312399,-1218.9733441223966,0,0,0.00028627018549893146
647,6.469999999999934,647,6.47,0.036577917236150226,0,riccati_dare,1,1,0.1206727079115808,0.0001221124055989609,0.9991838365030682,5.949744805661396e-05,0.00010280606805427397,0.10280606805427397,0.08353259905010813,4.786065377329705,1,0.7640319966972718,-0.7195108943646389,-0.10002328655535428,0.7639914968635729,-0.7194372523432215,-0.10008249553930694,-0.8657067430265621,-0.5005511260537157,-0.0006366197446766622,-0.9044253505387532,-0.4266173911741308,-0.0035194957923192645,0.5678249655786891,-0.7883742247755202,-0.10485742857184924,0.9981507407382725,-0.03728851358184233,0.025940980973004936,0.04039469055027819,-0.7620109953819175,-0.7610500605848883,-0.0009609347970291893,-2.549790847687546,-2.5504082543312503,0.0006174066437041326,-1.5842970700723538,-1.581622070235619,-0.002674999836734804,-0.48584523111397604,-0.48690454863442334,0.0010593175204473004,1.5447270031820013,1.5457721857806521,-0.001045182598650829,-2.2593329132851956,-2.26063764907381,0.0013047357886142308,0.03583583448627609,0.035815222476355046,2.0612009921046337e-05,0.0011995472423590122,-0.003483298296902581,0.004682845539261593,0.3912822344840739,-0.03997375360501622,-0.010803912498588824,-0.029169841106427397,0.4000000000000003,0.051673520714329985,0.020712798819065823,0.03096072189526416,0.4000000000000003,0.003434945203452817,0.0032178484304201966,0.0002170967730326205,-0.08123948608414785,0.0003804364871341512,-0.0032288979309862084,0.0036093344181203596,0.4,0.0007642746745925777,0.003890927744997395,-0.0031266530704048175,-0.4,0.004085251022217585,0.004085251022217585,0.0,0.007552433090784919,nan,7.319059817949806e-05,0.7639583294173131,-7.366727995872235e-05,nan,-9.774751116674219e-05,-0.7194734604472525,3.743391738642021e-05,nan,nan,-0.10011518490573802,-9.189835038374283e-05,nan,0.00012358589365564046,-4.338289945675693e-05,9.173084421772522e-05,-7.319059817949203e-05,9.774751116679761e-05,0.00010147228067887137,0.00012211240559900164,3.0408866870066104e-05,0.003,4.5333653660259285,0.30000000000000004,4.724955350998556,-1237.2475890771352,0,0,0.0002624616423727553
648,6.479999999999934,648,6.48,0.03661825559126693,0,riccati_dare,1,1,0.11981991725042462,0.000140651002298658,0.9991838365030682,5.979297383552781e-05,0.00010088105681534652,0.10088105681534652,0.08216945886347979,4.7079631977512255,1,0.7639970755112447,-0.7195310857737157,-0.10002331223554761,0.7639601289994739,-0.7194668620627226,-0.10009177578671476,-0.8657067430265656,-0.5005511260537098,-0.0006366197446766546,-0.9038345916047399,-0.42786395577820585,-0.0039327299066673265,0.5680343454962972,-0.7885252853210115,-0.10494899093045426,0.9981469917502097,-0.03725787597850611,0.026039098196460254,0.04045242764893401,-0.761981438633857,-0.7610843182611265,-0.0008971203727304866,-2.550150585223596,-2.550515568705701,0.00036498348210489695,-1.5837403348652104,-1.5814163589934425,-0.0023239758717679138,-0.485818515818886,-0.48687240517526714,0.0010538893563811214,1.5447708075468727,1.5457399859203922,-0.0009691783735195081,-2.2593652705384497,-2.260598773925158,0.0012335033867083567,0.035877442553440775,0.035856452734758126,2.0989818682648487e-05,0.0029556748060532282,-0.003362732880201292,0.00631840768625452,0.1756127563694234,-0.035973753605016257,-0.010661799323644723,-0.025311954281371535,0.4000000000000003,0.05567352071432995,0.020436155912989366,0.035237364801340584,0.4000000000000003,0.0026715295090035244,0.003209115598171279,-0.0005375860891677544,-0.07634156944493005,0.0043804364871341105,-0.0032082844058779923,0.007588720893012103,0.4,-0.0032357253254073817,0.0038822262785699027,-0.007117951603977284,-0.4,0.004160806716468378,0.004160806716468378,0.0,0.007555569425079363,nan,0.00010905880618464401,0.7639289132957445,-6.816221550021151e-05,nan,-8.881937424457205e-05,-0.7195059365104588,2.5149263256918353e-05,nan,nan,-0.10014317767637633,-0.00011986544082871753,nan,0.0001401652487934361,-5.9210118263377895e-05,8.402464890109358e-05,-0.00010905880618463966,8.881937424455938e-05,0.00010279095158483183,0.00014065100229864662,5.0078748772214964e-05,0.003,4.5333653660259285,0.30000000000000004,4.800353574684706,-1254.6701754334529,0,0,0.0008497618720998321
649,6.489999999999934,649,6.49,0.03665908312560871,0,riccati_dare,1,1,0.2646691659465432,0.00010505064841781733,0.9991838365030682,6.038955034155151e-05,9.319534752459599e-05,0.09319534752459599,0.08057936945139291,4.616857785390209,1,0.763961730839464,-0.7195515220420046,-0.1000233382271621,0.7639299993108856,-0.719499638356011,-0.10009395384881932,-0.865706743026569,-0.5005511260537037,-0.000636619744676647,-0.9031505462009222,-0.42930511328934423,-0.004026239014179004,0.5682393243008776,-0.7887267910580533,-0.10498303489085457,0.998139446546743,-0.03726592174166445,0.026157521439575632,0.040554659365401424,-0.7619865510234836,-0.7611169981828512,-0.0008695528406323927,-2.5504703227596464,-2.550620888518781,0.00015056575913474646,-1.5831435996580672,-1.5812144740173226,-0.0019291256407445445,-0.48578231955004175,-0.4868406034259299,0.001058283875888133,1.544774611911744,1.545708278311049,-0.0009336663993049221,-2.2593576277917036,-2.26056028706992,0.0012026592782166112,0.03591916643639503,0.03589817154632936,2.0994890065663407e-05,-0.0005112389626576383,-0.003160714922416441,0.002649475959758803,-0.3466913768710902,-0.031973753605016295,-0.010381202028712266,-0.021592551576304027,0.4000000000000003,0.05967352071432991,0.019902019063495695,0.039771501650834214,0.4000000000000003,0.0036196268844289462,0.0031419211533707703,0.00047770573105817594,0.09480973754254315,0.0003804364871341512,-0.003122936437355811,0.0035033729244899623,-0.4,0.0007642746745925777,0.00380408327787682,-0.003039808603284242,0.4,0.004172388295425345,0.004172388295425345,0.0,0.001158157895696678,nan,5.163110946357928e-05,0.7638938256570346,-6.790518242938415e-05,nan,-9.148697868310966e-05,-0.7195282666155124,2.3255426492174713e-05,nan,nan,-0.10007747766579987,-5.4139438637773596e-05,nan,8.990554753803646e-05,-6.846364068472634e-05,7.409253275392716e-05,-5.163110946357943e-05,9.14869786831316e-05,0.0001008809868394391,0.00010505064841783652,2.4205388996975496e-05,0.003,4.5333653660259285,0.30000000000000004,4.875751798370857,-1271.079475681799,0,0,0.0005510137459402826
650,6.499999999999933,650,6.5,0.03669992091411035,0,riccati_dare,1,1,0.12005804060027003,9.035388753834281e-05,0.9991838365030682,6.008198235173337e-05,8.659760137272584e-05,0.08659760137272583,0.07911871502068735,4.5331684511836965,1,0.7639263772905878,-0.7195719634430245,-0.10002336422530458,0.7638991648618605,-0.7195306880154114,-0.10009446251896643,-0.8657067430265725,-0.5005511260536977,-0.0006366197446766393,-0.9025215311370807,-0.43062573474473065,-0.004045047532536219,0.5684660577959463,-0.7888873362503896,-0.10500224637104608,0.9981346020282017,-0.03723289298324177,0.02627424772766904,0.040628706851770564,-0.7619516634131102,-0.7611474454546516,-0.0008042179584585307,-2.5507500602956967,-2.550723290783836,-2.6769511860536e-05,-1.5825868644509238,-1.5810181035443511,-0.0015687609065726527,-0.48578612328119747,-0.4868095974546069,0.0010234741734094221,1.5448184162766154,1.545677577616145,-0.0008591613395296793,-2.2593899850449577,-2.2605227253136015,0.0011327402686438504,0.03596088038485293,0.035939890373879,2.0990010973928608e-05,0.003488761037342321,-0.0029248076638154165,0.0064135687011577375,0.4,-0.027973753605016336,-0.010105495506700918,-0.017868258098315416,0.3999999999999999,0.05567352071432995,0.019385402458344567,0.03628811825598538,-0.4000000000000003,-0.0003803731155710131,0.0030581421161596524,-0.0034385152317306655,-0.4,0.0043804364871341105,-0.003015085339267184,0.007395521826401295,0.4,-0.0032357253254073817,0.0037071041761268238,-0.006942829501534206,-0.4,0.004171394845790281,0.004171394845790281,0.0,-9.934496350639148e-05,nan,8.997602195996467e-05,0.7638990381190812,-2.73391715065463e-05,nan,-8.254723832537029e-06,-0.7196178846164587,-4.5921173434160245e-05,nan,nan,-0.1001142065670143,-9.084234170970984e-05,nan,0.00010539694262898837,-7.061465256996719e-05,6.079932149943586e-05,-8.997602195997033e-05,8.254723832553748e-06,9.318254478371439e-05,9.035388753834998e-05,5.599819076211894e-05,0.003,4.5333653660259285,0.30000000000000004,4.951150022057014,-1286.3041258112346,0,0,0.0007574062855776512
651,6.509999999999933,651,6.51,0.03674075870261198,0,riccati_dare,1,1,0.12119962507858872,8.333106103029341e-05,0.9991838365030682,6.0435137992545565e-05,7.299970190200002e-05,0.07299970190200002,0.07745280966636707,4.437719105312899,1,0.7638910237417116,-0.7195924048440446,-0.10002339022344708,0.7638695777044845,-0.7195645983778884,-0.10008738885159597,-0.865706743026576,-0.5005511260536917,-0.0006366197446766317,-0.9018091689948917,-0.43211846008085464,-0.003722791169769388,0.5687021606327364,-0.7890879145739537,-0.10496389350570903,0.9981268151924354,-0.037217572996138704,0.02641603357851644,0.040741946738732264,-0.7619360855682139,-0.7611754157006506,-0.0007606698675632906,-2.550989797831747,-2.550823123319402,-0.0001666745123447555,-1.5819901292437806,-1.5808264994296057,-0.001163629814174838,-0.48578023471129994,-0.4867794632035081,0.0009992284922081818,1.5448369730468952,1.5456480189483461,-0.0008110459014509797,-2.2594083353962384,-2.2604861682625916,0.0010778328663532122,0.036002585456691785,0.035981599795870935,2.098566082085057e-05,0.0015577844896301277,-0.0026653097621550503,0.004223094251785178,-0.19309765477122132,-0.023973753605016378,-0.009867256130742274,-0.014106497474274103,0.3999999999999999,0.05967352071432991,0.01894874741824576,0.04072477329608415,0.4000000000000003,0.0005888569897513352,0.002967577108531263,-0.0023787201187799277,0.09692301053223581,0.0018556770279841615,-0.0028945310163227575,0.004750208044306919,-0.2524759459149975,-0.0018350351280760884,0.0036031422162318043,-0.005438177344307893,0.14006901973313077,0.004170507183885758,0.004170507183885758,0.0,-8.876619045231509e-05,nan,5.41700449059983e-05,0.7638383323605221,-5.269138118946248e-05,nan,-6.332197065250428e-05,-0.7195960339697685,-3.629125723825233e-06,nan,nan,-0.10007031463232681,-4.692440887972549e-05,nan,7.065021127982726e-05,-7.109643463469278e-05,4.9353637849220104e-05,-5.417004490600389e-05,6.33219706524931e-05,8.654758567815231e-05,8.333106103028855e-05,2.1945773865381397e-05,0.003,4.5333653660259285,0.30000000000000004,5.0265482457431645,-1300.1761123501897,0,0,0.00041527831848254886
652,6.519999999999934,652,6.5200000000000005,0.03678159649111362,0,riccati_dare,1,1,0.17419429123401642,8.025181002175388e-05,0.9991838365030682,6.046310392789379e-05,5.9749650569875396e-05,0.0597496505698754,0.07590061921222463,4.348785143290042,1,0.7638556701928354,-0.7196128462450646,-0.10002341622158957,0.7638393430991565,-0.71959692021898,-0.10007864129242135,-0.8657067430265761,-0.5005511260536915,-0.0006366197446766252,-0.9011445976168757,-0.43350588434473997,-0.0033260223096356067,0.5689522284675232,-0.7892547087547304,-0.10490949999204568,0.9981213130317804,-0.03716675213412527,0.026559126365579562,0.04083001119534869,-0.7618915952634161,-0.7612006730144179,-0.0006909222489982492,-2.551189535367797,-2.550920760796938,-0.0002687745708591649,-1.5814333940366372,-1.5806388620574359,-0.0007945319792013184,-0.4858057051717992,-0.48675026853233766,0.0009445633605384418,1.544895529817175,1.5456197293399014,-0.0007241995227265097,-2.259466685747519,-2.260450685745471,0.0009839999979521785,0.036044282709788905,0.03602330087018249,2.098183960641542e-05,0.004449030479780982,-0.002382221217435291,0.0068312516972162726,0.28912459901508836,-0.01997375360501642,-0.009666483900836305,-0.010307269704180114,0.3999999999999999,0.05567352071432995,0.018592053943199217,0.03708146677113073,-0.4000000000000003,-0.002547046049925402,0.002870226130485586,-0.005417272180410988,-0.31359030396767695,0.00585567702798412,-0.002761273468522509,0.00861695049650663,0.3999999999999999,-0.005835035128076048,0.0034921973981917416,-0.00932723252626779,-0.4,0.0041697253097117744,0.0041697253097117744,0.0,-7.818741739832543e-05,nan,7.2350704177525e-05,0.7638162874380128,-3.938275482262554e-05,nan,-3.4723603165339045e-05,-0.7196385937114208,-2.574746635619629e-05,nan,nan,-0.10008647535966503,-6.305913807545804e-05,nan,7.86790206853274e-05,-6.399565653943396e-05,3.480709038792651e-05,-7.235070417751922e-05,3.472360316531522e-05,7.284900546463542e-05,8.025181002173837e-05,8.355464747757208e-06,0.003,4.5333653660259285,0.30000000000000004,5.101946469429322,-1312.5436780753546,0,0,0.000128712470943079
653,6.529999999999934,653,6.53,0.036822434279615256,0,riccati_dare,1,1,0.11867937492206693,5.3498004841010454e-05,0.9991838365030682,6.04003144687904e-05,4.646938173997873e-05,0.04646938173997873,0.07443219796218563,4.264650803115483,1,0.7638203166439592,-0.7196332876460847,-0.10002344221973206,0.7638086375223562,-0.719628064823345,-0.10006811574299256,-0.8657067430265701,-0.5005511260537019,-0.0006366197446766208,-0.9005147776059974,-0.4348160695501172,-0.0028497323047619633,0.5691940978158374,-0.7894071809932648,-0.10483733336890694,0.9981166286604232,-0.03710587384546655,0.02669519522316428,0.04091107759167974,-0.761842496504678,-0.7612229814895225,-0.0006195150151554474,-2.551349272903847,-2.5510165778879057,-0.00033269501594146433,-1.5809166588294938,-1.5804543918121916,-0.0004622670173022314,-0.4858508580062766,-0.4867220813007997,0.0008712232945231047,1.5449557603177113,1.5455928358230586,-0.0006370755053473065,-2.2595402617286857,-2.260416347590821,0.0008760858621355005,0.03608597320202159,0.03606499465469094,2.097854733064397e-05,0.0049098758738166624,-0.002075542029656236,0.006985417903472898,0.04608453940356852,-0.01597375360501646,-0.009503178816983074,-0.006470574788033387,0.3999999999999999,0.051673520714329985,0.01831532203320507,0.03335819868112491,-0.4000000000000003,-0.004515283447735626,0.0027660891820226532,-0.007281372629758279,-0.19682373978102435,0.006023050053644897,-0.002615312695866483,0.00863836274951138,0.016737302566077833,-0.007357598116682799,0.003374269722006674,-0.010731867838689473,-0.15225629886067665,0.004169049223268333,0.004169049223268333,0.0,-6.76086443441623e-05,nan,5.135582099960002e-05,0.7637900800044445,-3.0236639514735764e-05,nan,-1.4987200253076605e-05,-0.7196741824254266,-4.089477934188235e-05,nan,nan,-0.10006320563019368,-3.976341046162124e-05,nan,6.455823849908466e-05,-5.5221136353221634e-05,2.1959817747237388e-05,-5.135582099960687e-05,1.4987200253041275e-05,5.942732953476016e-05,5.3498004841007134e-05,7.972330744723256e-06,0.003,4.5333653660259285,0.30000000000000004,5.177344693115479,-1323.2831871927212,0,0,1.735051654595238e-05
